SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
24-JAN-2020,11,26403,29493,24478,999,6465,0,13053,0,211,-292,0,-586,-250,-147,-1004,0,0,0,0
24-JAN-2020,12,27536,30247,25514,965,6465,0,13053,0,8,-240,0,-702,-99,-42,-1020,0,0,0,0
24-JAN-2020,13,30618,33234,28351,993,6465,0,13053,0,8,-228,0,-760,48,66,-1020,0,0,0,0
24-JAN-2020,14,33497,36073,30981,1041,6465,0,13053,0,11,-247,0,-697,45,71,-1021,0,0,0,0
24-JAN-2020,15,37157,39920,34321,1016,6465,0,13053,0,9,-1081,0,340,-84,-65,-924,0,0,0,0
24-JAN-2020,16,38970,42009,35949,1012,6465,0,13053,0,7,-1125,0,377,-243,-150,-914,0,0,0,0
24-JAN-2020,17,40080,42187,36946,979,6465,3,13053,0,7,-481,0,105,-393,-298,-328,0,0,0,0
24-JAN-2020,18,40233,42373,37124,970,6465,57,13053,0,10,-427,0,102,-455,-347,-301,0,0,0,0
24-JAN-2020,19,40625,42401,37406,931,6465,163,13053,0,11,408,0,169,-451,-484,-229,0,0,0,0
24-JAN-2020,20,40848,42646,37588,922,6465,331,13053,0,5,460,0,174,-432,-536,-224,0,0,0,0
24-JAN-2020,21,41301,42901,38013,946,6465,512,13053,0,9,535,0,572,-455,-535,203,0,0,0,0
24-JAN-2020,22,41119,42719,37788,1007,6465,641,13053,0,9,551,0,592,-455,-536,221,0,0,0,0
24-JAN-2020,23,41440,43038,38089,974,6465,751,13053,0,7,1271,0,544,-455,-535,8,0,0,0,0
24-JAN-2020,24,41510,43109,38134,965,6465,868,13053,0,8,1313,0,542,-455,-536,0,0,0,0,0
24-JAN-2020,25,41352,42951,37970,938,6465,854,13053,0,9,1404,0,471,-455,-535,0,0,0,0,0
24-JAN-2020,26,41203,42801,37803,929,6465,900,13053,0,7,1408,0,468,-455,-536,0,0,0,0,0
24-JAN-2020,27,41021,42720,37619,903,6465,775,13053,0,5,1440,0,676,-455,-536,-103,0,0,0,0
24-JAN-2020,28,40738,42441,37352,902,6465,555,13053,0,5,1441,0,685,-456,-535,-107,0,0,0,0
24-JAN-2020,29,40594,42396,37217,802,6465,406,13053,0,5,1190,0,518,-456,-536,-204,0,0,0,0
24-JAN-2020,30,40311,42116,36933,740,6465,261,13053,0,6,1169,0,510,-456,-535,-207,0,0,0,0
24-JAN-2020,31,40339,41983,36896,668,6465,134,13053,0,11,139,0,389,-456,-536,-41,0,0,0,0
24-JAN-2020,32,40489,42071,37005,631,6465,40,13053,0,18,229,0,384,-439,-489,-36,0,0,0,0
24-JAN-2020,33,41755,43549,38164,573,6465,2,13053,0,19,1541,0,395,-444,-516,-214,0,0,0,0
24-JAN-2020,34,42944,44678,39145,539,6465,0,13053,0,12,1621,0,398,-387,-515,-220,0,0,0,0
24-JAN-2020,35,43621,45595,39728,538,6465,0,13053,0,11,1878,0,876,-452,-535,-376,0,0,0,0
24-JAN-2020,36,43471,45453,39624,563,6465,0,13053,0,12,1818,0,899,-456,-535,-378,0,0,0,0
24-JAN-2020,37,43044,44646,39299,588,6465,0,13053,0,9,497,0,1051,-456,-536,56,0,0,0,0
24-JAN-2020,38,42451,44030,38810,638,6465,0,13053,0,8,371,0,1057,-435,-535,73,0,0,0,0
24-JAN-2020,39,41284,43011,37775,673,6465,0,13053,0,12,515,0,1057,-322,-503,-289,0,0,0,0
24-JAN-2020,40,40215,41997,36835,739,6465,0,13053,0,10,520,0,1057,-362,-507,-303,0,0,0,0
24-JAN-2020,41,39162,40907,35879,799,6465,0,13053,0,8,309,0,1015,-238,-371,-528,0,0,0,0
24-JAN-2020,42,37619,39201,34545,884,6465,0,13053,0,9,300,0,1013,-99,-336,-538,0,0,0,0
24-JAN-2020,43,35956,37686,33040,915,6465,0,13053,0,8,14,0,1055,41,-194,-928,0,0,0,0
24-JAN-2020,44,34154,35865,31447,975,6465,0,13053,0,9,-2,0,1057,-44,-113,-943,0,0,0,0
24-JAN-2020,45,32333,34137,29841,1025,6465,0,13053,0,9,-299,0,1002,47,-10,-886,0,0,0,0
24-JAN-2020,46,30662,32262,28285,1103,6465,0,13053,0,9,-127,0,1000,-1,0,-863,0,0,0,0
24-JAN-2020,47,28831,29567,26585,1183,6465,0,13053,0,9,1499,0,905,-96,0,-31,0,0,0,0
24-JAN-2020,48,27722,28433,25632,1280,6465,0,13053,0,9,1757,0,902,-102,0,22,0,0,0,0
25-JAN-2020,1,27392,28103,25413,1292,6465,0,13053,0,13,1756,0,904,-98,0,441,0,0,0,0
25-JAN-2020,2,27489,28153,25628,1313,6465,0,13053,0,25,1750,0,903,-40,0,459,0,0,0,0
25-JAN-2020,3,26876,28071,25088,1340,6465,0,13053,0,577,1214,0,904,-20,38,738,0,0,0,0
25-JAN-2020,4,26207,27731,24456,1385,6465,0,13053,0,919,1180,0,903,-5,0,749,0,0,0,0
25-JAN-2020,5,25459,27212,23835,1402,6465,0,13053,0,1153,565,0,901,80,0,663,0,0,0,0
25-JAN-2020,6,25119,27247,23550,1443,6465,0,13053,0,1528,527,0,902,93,5,660,0,0,0,0
25-JAN-2020,7,24738,27072,23103,1409,6465,0,13053,0,1712,-22,0,815,162,102,511,0,0,0,0
25-JAN-2020,8,24138,26542,22483,1398,6465,0,13053,0,1753,-51,0,811,168,79,497,0,0,0,0
25-JAN-2020,9,23779,26319,22141,1464,6465,0,13053,0,1733,-88,0,705,147,197,-119,0,0,0,0
25-JAN-2020,10,23486,26045,21918,1546,6465,0,13053,0,1713,-95,0,701,167,270,-151,0,0,0,0
25-JAN-2020,11,23754,26480,22159,1598,6465,0,13053,0,1498,-589,0,831,167,420,-39,0,0,0,0
25-JAN-2020,12,24065,26390,22437,1674,6465,0,13053,0,1078,-612,0,837,167,504,-35,0,0,0,0
25-JAN-2020,13,25473,26970,23728,1679,6465,0,13053,0,559,-337,0,874,167,504,-1,0,0,0,0
25-JAN-2020,14,26611,27956,24859,1695,6465,0,13053,0,419,-326,0,876,167,504,0,0,0,0,0
25-JAN-2020,15,28234,29262,26210,1751,6465,0,13053,86,13,-458,0,859,167,504,-43,0,0,0,0
25-JAN-2020,16,29540,30533,27401,1827,6465,0,13053,110,16,-443,0,858,167,504,-44,0,0,0,0
25-JAN-2020,17,31360,31867,29081,1843,6465,1,13053,110,17,401,0,667,167,504,177,0,0,0,0
25-JAN-2020,18,33051,33553,30703,1873,6465,42,13053,110,12,530,0,656,168,470,185,0,0,0,0
25-JAN-2020,19,34824,35379,32361,1933,6465,146,13053,55,10,1876,0,210,168,334,267,0,0,0,0
25-JAN-2020,20,35481,36063,32970,1995,6465,246,13053,30,12,2006,0,192,168,281,270,0,0,0,0
25-JAN-2020,21,36037,36639,33445,1975,6465,366,13053,10,12,1836,0,707,168,132,541,0,0,0,0
25-JAN-2020,22,36227,36836,33596,1968,6465,497,13053,0,9,1829,0,736,168,69,549,0,0,0,0
25-JAN-2020,23,36384,36994,33696,2062,6465,574,13053,0,10,1812,0,632,168,162,117,0,0,0,0
25-JAN-2020,24,36541,37149,33882,2178,6465,565,13053,0,8,1746,0,628,168,162,119,0,0,0,0
25-JAN-2020,25,36480,37088,33845,2184,6465,603,13053,0,8,465,0,754,168,183,948,0,0,0,0
25-JAN-2020,26,36280,36886,33670,2195,6465,561,13053,0,6,372,0,759,168,191,999,0,0,0,0
25-JAN-2020,27,36443,37048,33814,2146,6465,519,13053,0,5,1279,0,759,168,136,1000,0,0,0,0
25-JAN-2020,28,36293,36901,33700,2110,6465,465,13053,0,8,1339,0,759,160,231,999,0,0,0,0
25-JAN-2020,29,35990,36598,33454,2106,6465,347,13053,0,8,936,0,619,168,383,686,0,0,0,0
25-JAN-2020,30,35975,36583,33405,2114,6465,255,13053,0,8,926,0,612,168,484,674,0,0,0,0
25-JAN-2020,31,36301,36909,33730,2016,6465,149,13053,0,8,1532,0,660,168,504,589,0,0,0,0
25-JAN-2020,32,36572,37180,33986,1945,6465,49,13053,0,9,1566,0,662,168,504,586,0,0,0,0
25-JAN-2020,33,37272,37880,34597,1918,6465,2,13053,0,8,1986,0,471,168,467,835,0,0,0,0
25-JAN-2020,34,38540,39155,35667,1904,6465,0,13053,0,15,2005,0,462,164,504,845,0,0,0,0
25-JAN-2020,35,40083,40693,37012,1973,6465,0,13053,0,10,2004,0,606,75,504,1013,0,0,0,0
25-JAN-2020,36,40308,40919,37213,2052,6465,0,13053,0,11,2004,0,613,98,504,1020,0,0,0,0
25-JAN-2020,37,39875,40486,36858,2065,6465,0,13053,0,11,2004,0,633,168,435,915,0,0,0,0
25-JAN-2020,38,38943,39550,36000,2099,6465,0,13053,0,7,2004,0,633,168,445,911,0,0,0,0
